Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599466

2019-02-19T18:04:28.697950: step 1, loss 13.5969, accuracy 0.125, precision [nan, 0.0, 0.0, 0.0, 0.5, 0.5, nan, 0.0, nan], recall [nan, nan, 0.0, nan, 0.5, 0.1111111111111111, nan, 0.0, nan]
2019-02-19T18:06:46.585151: step 815, loss 2.26776, accuracy 0.375, precision [0.6666666666666666, 0.25, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, nan, 1.0, nan], recall [0.5, 0.5, 0.5, 0.0, 0.5, 0.0, nan, 1.0, nan]
2019-02-19T18:06:46.746720: step 816, loss 4.02174, accuracy 0.4375, precision [nan, 1.0, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.0, 0.0], recall [0.0, 1.0, 0.0, 0.6666666666666666, 1.0, nan, 0.0, 0.0, 0.0]
2019-02-19T18:06:46.905460: step 817, loss 3.82062, accuracy 0.375, precision [0.0, 0.5, 0.2, 0.5, 0.0, 0.0, nan, 1.0, nan], recall [0.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, nan]
2019-02-19T18:06:47.060145: step 818, loss 2.14679, accuracy 0.625, precision [0.0, 0.5, 0.0, 1.0, 0.6666666666666666, nan, nan, 0.5, nan], recall [0.0, 0.25, nan, 0.8333333333333334, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:06:47.215587: step 819, loss 3.39969, accuracy 0.4375, precision [1.0, 0.5, 0.0, 0.5, 1.0, nan, 0.0, 0.0, nan], recall [0.3333333333333333, 0.3333333333333333, nan, 0.6666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:06:47.368821: step 820, loss 2.54665, accuracy 0.375, precision [nan, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0, 0.0, nan, nan, nan], recall [0.0, 0.3333333333333333, 0.0, 0.4, 0.75, nan, nan, nan, nan]
2019-02-19T18:06:47.522766: step 821, loss 1.35014, accuracy 0.625, precision [1.0, 0.0, 1.0, 0.5, 1.0, nan, nan, 0.3333333333333333, nan], recall [0.6666666666666666, 0.0, 0.5, 1.0, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:06:47.677095: step 822, loss 0.992516, accuracy 0.8125, precision [nan, 0.8, nan, 0.8, 1.0, 0.5, nan, nan, nan], recall [nan, 0.8, nan, 0.8, 1.0, 0.5, nan, nan, nan]
2019-02-19T18:06:47.832770: step 823, loss 1.67469, accuracy 0.6875, precision [1.0, 1.0, 1.0, 0.8333333333333334, 0.4, nan, 0.0, nan, nan], recall [1.0, 0.25, 1.0, 1.0, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:06:47.988552: step 824, loss 1.74337, accuracy 0.5, precision [1.0, 0.3333333333333333, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, nan], recall [1.0, 0.5, 0.5, 0.2857142857142857, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:06:48.144499: step 825, loss 3.23617, accuracy 0.4375, precision [0.5, 0.3333333333333333, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, nan, nan], recall [1.0, 0.25, 0.0, 0.5714285714285714, 0.5, nan, nan, nan, nan]
2019-02-19T18:06:48.297603: step 826, loss 2.1404, accuracy 0.5, precision [0.0, 1.0, 0.5, 0.25, 1.0, nan, 0.0, 0.6, nan], recall [0.0, 1.0, 0.3333333333333333, 0.25, 1.0, nan, nan, 0.75, nan]
2019-02-19T18:06:48.449815: step 827, loss 1.40825, accuracy 0.4375, precision [0.5, 0.6666666666666666, 0.5, 0.5, nan, nan, 0.0, 0.0, nan], recall [1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T18:06:48.602363: step 828, loss 2.58917, accuracy 0.4375, precision [0.5, 0.5, 0.3333333333333333, 0.5, 0.5, nan, 0.0, 1.0, 0.0], recall [1.0, 0.5, 0.3333333333333333, 0.25, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:06:48.756986: step 829, loss 1.74891, accuracy 0.5625, precision [0.5, 1.0, 0.0, 0.42857142857142855, 1.0, nan, nan, 0.5, nan], recall [1.0, 0.6666666666666666, 0.0, 0.6, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:06:48.907628: step 830, loss 1.36914, accuracy 0.6875, precision [0.8, 0.5, 1.0, 0.5, 1.0, 0.0, nan, 1.0, nan], recall [0.5714285714285714, 1.0, 0.5, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:06:49.063339: step 831, loss 1.34135, accuracy 0.6875, precision [0.0, nan, nan, 0.625, 0.8333333333333334, nan, nan, 1.0, nan], recall [nan, 0.0, nan, 0.7142857142857143, 0.8333333333333334, nan, 0.0, 1.0, nan]
2019-02-19T18:06:49.214398: step 832, loss 3.148, accuracy 0.4375, precision [0.0, 0.6, 1.0, 0.3333333333333333, 1.0, nan, nan, nan, 0.0], recall [0.0, 0.75, 0.6666666666666666, 0.2, 0.5, nan, 0.0, nan, nan]
2019-02-19T18:06:49.368120: step 833, loss 3.14102, accuracy 0.375, precision [nan, 0.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.0, nan, nan, nan], recall [nan, 0.0, 0.5, 0.0, 0.7142857142857143, 0.0, nan, nan, nan]
2019-02-19T18:06:49.521330: step 834, loss 1.66287, accuracy 0.625, precision [1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.0, 0.5, nan, nan], recall [1.0, 0.6666666666666666, nan, 0.3333333333333333, 0.5714285714285714, nan, 1.0, nan, nan]
2019-02-19T18:06:49.673737: step 835, loss 2.13912, accuracy 0.4375, precision [0.0, 0.5, 0.5, 0.6666666666666666, 0.3333333333333333, 0.0, nan, nan, nan], recall [nan, 1.0, 0.5, 0.3333333333333333, 0.25, nan, nan, nan, nan]
2019-02-19T18:06:49.829756: step 836, loss 2.29884, accuracy 0.4375, precision [1.0, 0.5, 1.0, 0.5, 0.5, 0.0, nan, 0.0, 0.0], recall [0.5, 1.0, 1.0, 0.4, 0.5, nan, 0.0, 0.0, nan]
2019-02-19T18:06:49.986349: step 837, loss 3.27392, accuracy 0.375, precision [0.0, 0.0, nan, 0.7142857142857143, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 0.0, 0.0, 0.625, 0.25, nan, 0.0, nan, nan]
2019-02-19T18:06:50.136838: step 838, loss 2.23891, accuracy 0.5, precision [0.0, 0.5, nan, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, nan], recall [nan, 0.5, nan, 0.75, 0.0, 0.0, nan, 0.25, nan]
2019-02-19T18:06:50.292665: step 839, loss 1.33572, accuracy 0.625, precision [0.5, 0.5, nan, 0.3333333333333333, 1.0, nan, 1.0, 0.3333333333333333, nan], recall [1.0, 1.0, 0.0, 0.3333333333333333, 0.8333333333333334, 0.0, 0.5, 1.0, nan]
2019-02-19T18:06:50.445307: step 840, loss 1.54359, accuracy 0.4375, precision [0.5, 1.0, nan, 0.2, 1.0, nan, nan, 0.3333333333333333, nan], recall [0.5, 0.3333333333333333, nan, 0.2, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:06:50.603115: step 841, loss 1.85795, accuracy 0.5625, precision [0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0, nan, 0.5, 1.0, nan], recall [0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, nan, 1.0, 1.0, nan]
2019-02-19T18:06:50.758080: step 842, loss 1.53864, accuracy 0.5625, precision [nan, 0.25, 0.0, 0.75, 1.0, 0.5, nan, 1.0, nan], recall [0.0, 0.5, nan, 0.75, 0.75, 0.5, nan, 0.5, nan]
2019-02-19T18:06:50.911446: step 843, loss 1.88093, accuracy 0.5625, precision [0.3333333333333333, 0.6666666666666666, 0.6, 0.6, nan, nan, nan, nan, nan], recall [1.0, 0.6666666666666666, 0.75, 0.5, 0.0, nan, nan, 0.0, nan]
2019-02-19T18:06:51.064612: step 844, loss 1.68234, accuracy 0.6875, precision [0.6666666666666666, 1.0, nan, 0.6666666666666666, 0.75, 0.0, 1.0, 0.6666666666666666, nan], recall [1.0, 0.25, nan, 0.6666666666666666, 1.0, nan, 1.0, 0.6666666666666666, nan]
2019-02-19T18:06:51.221491: step 845, loss 3.08832, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, nan, 1.0], recall [nan, 1.0, 0.0, 0.5, 0.5, 0.0, nan, 0.0, 1.0]
2019-02-19T18:06:51.374776: step 846, loss 1.81522, accuracy 0.6875, precision [nan, 1.0, 1.0, 0.5, 0.6666666666666666, 0.0, nan, 1.0, nan], recall [0.0, 0.5, 0.5, 1.0, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:06:51.529195: step 847, loss 2.02371, accuracy 0.5625, precision [nan, 1.0, 0.6666666666666666, 0.5, 0.5, 0.0, nan, 1.0, nan], recall [0.0, 0.5, 1.0, 0.6666666666666666, 0.5, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:06:51.681794: step 848, loss 2.6158, accuracy 0.4375, precision [1.0, nan, 0.0, 0.8, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.0, nan, 0.5, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:06:51.834598: step 849, loss 2.66116, accuracy 0.375, precision [0.0, 0.75, nan, 0.16666666666666666, 0.6666666666666666, 0.0, nan, nan, 0.0], recall [0.0, 0.6, 0.0, 0.25, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:06:51.984378: step 850, loss 2.24024, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 0.0, nan, 0.3333333333333333, 0.0], recall [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.5, nan, 0.0, 0.5, nan]
2019-02-19T18:06:52.140074: step 851, loss 2.35599, accuracy 0.4375, precision [1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.5, 1.0, nan], recall [0.3333333333333333, 0.6666666666666666, nan, 0.25, nan, nan, 1.0, 1.0, nan]
2019-02-19T18:06:52.293781: step 852, loss 2.03299, accuracy 0.5625, precision [0.3333333333333333, nan, 0.5, 0.6, 0.75, nan, 0.0, 1.0, nan], recall [1.0, 0.0, 1.0, 0.6, 0.75, 0.0, nan, 0.5, nan]
2019-02-19T18:06:52.445262: step 853, loss 2.51163, accuracy 0.4375, precision [0.6666666666666666, 0.0, 0.0, 0.6, 0.6666666666666666, 0.0, nan, nan, 0.0], recall [0.5, 0.0, 0.0, 0.75, 1.0, 0.0, nan, 0.0, 0.0]
2019-02-19T18:06:52.605540: step 854, loss 1.78999, accuracy 0.4375, precision [0.6666666666666666, 0.5, 0.0, 0.5, 1.0, nan, 1.0, 0.0, 0.0], recall [0.5, 0.5, 0.0, 0.2857142857142857, 1.0, nan, 1.0, nan, nan]
2019-02-19T18:06:52.758865: step 855, loss 1.81765, accuracy 0.5, precision [nan, 0.75, nan, 0.5, 1.0, 0.0, 0.0, nan, 0.0], recall [0.0, 1.0, 0.0, 0.6666666666666666, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:06:52.912428: step 856, loss 2.03118, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 0.75, 1.0, 0.0, nan, nan, nan], recall [nan, 0.3333333333333333, nan, 0.375, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:06:53.063762: step 857, loss 2.16138, accuracy 0.5, precision [1.0, 0.0, 0.0, 0.6666666666666666, 1.0, nan, nan, 0.25, 0.0], recall [0.5, nan, 0.0, 0.3333333333333333, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:06:53.216415: step 858, loss 1.68833, accuracy 0.625, precision [0.6666666666666666, 0.0, 1.0, 0.7142857142857143, 0.5, nan, 0.0, nan, nan], recall [1.0, 0.0, 0.6666666666666666, 0.8333333333333334, 0.5, 0.0, nan, nan, nan]
2019-02-19T18:06:53.370871: step 859, loss 1.39096, accuracy 0.5625, precision [nan, 0.0, nan, 0.625, 1.0, nan, nan, 0.25, nan], recall [0.0, 0.0, 0.0, 0.8333333333333334, 1.0, 0.0, nan, 1.0, 0.0]
2019-02-19T18:06:53.527173: step 860, loss 2.33489, accuracy 0.5, precision [0.75, nan, 0.0, 0.5, nan, 0.0, 0.0, 0.6666666666666666, nan], recall [0.6, nan, 0.0, 0.75, 0.0, 0.0, nan, 1.0, 0.0]
2019-02-19T18:06:53.679182: step 861, loss 1.90938, accuracy 0.5625, precision [0.0, 0.0, 1.0, 1.0, 1.0, nan, nan, 0.0, nan], recall [nan, nan, 1.0, 0.6666666666666666, 1.0, nan, 0.0, 0.0, 0.0]
2019-02-19T18:06:53.837305: step 862, loss 1.17344, accuracy 0.625, precision [1.0, 1.0, 0.5, 0.5, nan, 0.0, 0.0, 1.0, nan], recall [0.6666666666666666, 0.5, 1.0, 0.75, 0.0, nan, nan, 0.75, nan]
2019-02-19T18:06:53.988319: step 863, loss 1.6663, accuracy 0.625, precision [1.0, 0.5, nan, 0.8, 0.75, 0.0, 0.0, 0.5, nan], recall [0.3333333333333333, 1.0, nan, 0.5714285714285714, 0.75, nan, nan, 1.0, nan]
2019-02-19T18:06:54.144755: step 864, loss 2.11491, accuracy 0.4375, precision [0.0, 0.0, 0.5, 0.4, 1.0, 1.0, nan, 0.0, 0.0], recall [0.0, 0.0, 0.5, 0.5, 0.5, 1.0, nan, nan, 0.0]
2019-02-19T18:06:54.298791: step 865, loss 3.14203, accuracy 0.375, precision [0.0, 0.0, 0.5, 0.0, 1.0, nan, nan, 1.0, 0.0], recall [0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.5, nan]
2019-02-19T18:06:54.451558: step 866, loss 2.15007, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, nan, nan, 0.5, nan], recall [0.0, 0.6666666666666666, 0.5, 0.6666666666666666, 1.0, nan, nan, 0.25, nan]
2019-02-19T18:06:54.608238: step 867, loss 2.06099, accuracy 0.4375, precision [nan, 0.5, 0.5, 0.4, 0.3333333333333333, 0.0, 1.0, 0.5, nan], recall [0.0, 0.3333333333333333, 0.5, 0.5, 1.0, nan, 0.5, 0.5, nan]
2019-02-19T18:06:54.762022: step 868, loss 2.22296, accuracy 0.625, precision [nan, 1.0, nan, 0.75, 1.0, 0.0, 0.0, 0.0, nan], recall [0.0, 1.0, nan, 0.8571428571428571, 1.0, nan, 0.0, nan, 0.0]
2019-02-19T18:06:54.914890: step 869, loss 1.83189, accuracy 0.625, precision [nan, 0.5, nan, 0.6, 1.0, nan, 0.5, nan, nan], recall [0.0, 0.5, nan, 0.8571428571428571, 1.0, nan, 0.3333333333333333, 0.0, nan]
2019-02-19T18:06:55.066866: step 870, loss 1.54864, accuracy 0.75, precision [0.0, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, nan], recall [nan, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, nan, 0.5, 0.6666666666666666, nan]
2019-02-19T18:06:55.225820: step 871, loss 2.16776, accuracy 0.5625, precision [nan, 0.5, 0.6, 0.4, 1.0, nan, nan, 1.0, 0.0], recall [nan, 0.3333333333333333, 0.75, 0.3333333333333333, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:06:55.383267: step 872, loss 1.53551, accuracy 0.375, precision [nan, 1.0, 0.5, 0.4, 0.0, 0.5, nan, 0.3333333333333333, nan], recall [0.0, 1.0, 0.3333333333333333, 0.4, nan, 0.5, 0.0, 0.5, nan]
2019-02-19T18:06:55.538312: step 873, loss 1.21356, accuracy 0.6875, precision [nan, 1.0, 1.0, 0.5, 1.0, 0.3333333333333333, nan, nan, nan], recall [nan, 0.75, 1.0, 0.6, 1.0, 1.0, nan, 0.0, nan]
2019-02-19T18:06:55.694510: step 874, loss 2.9141, accuracy 0.4375, precision [nan, 0.0, 0.0, 0.8333333333333334, 0.5, 0.0, nan, 0.5, nan], recall [nan, nan, 0.0, 0.625, 0.5, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T18:06:55.849834: step 875, loss 2.94897, accuracy 0.5, precision [0.3333333333333333, 1.0, 0.3333333333333333, 0.5, 1.0, 0.0, 0.6666666666666666, 0.0, nan], recall [1.0, 1.0, 0.3333333333333333, 0.16666666666666666, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T18:06:56.002535: step 876, loss 1.13056, accuracy 0.5625, precision [nan, 0.3333333333333333, 1.0, 0.8333333333333334, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 1.0, 1.0, 0.625, 0.6666666666666666, 0.0, nan, nan, nan]
2019-02-19T18:06:56.155326: step 877, loss 1.81946, accuracy 0.5, precision [0.0, nan, 0.0, 0.5, 1.0, nan, nan, nan, nan], recall [nan, nan, 0.0, 1.0, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T18:06:56.314972: step 878, loss 1.58291, accuracy 0.5, precision [0.3333333333333333, 0.5, nan, 0.5714285714285714, 0.0, 0.0, nan, 1.0, nan], recall [1.0, 0.5, 0.0, 0.6666666666666666, nan, nan, nan, 0.5, 0.0]
2019-02-19T18:06:56.473474: step 879, loss 1.43829, accuracy 0.625, precision [0.0, 0.8333333333333334, nan, 0.3333333333333333, 1.0, nan, 0.0, 1.0, 0.0], recall [0.0, 0.8333333333333334, nan, 0.3333333333333333, 0.75, 0.0, nan, 1.0, nan]
2019-02-19T18:06:56.625123: step 880, loss 2.36405, accuracy 0.5, precision [0.0, 0.25, 1.0, 0.5, 1.0, nan, 0.0, nan, 0.0], recall [nan, 1.0, 0.6666666666666666, 0.2, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:06:56.777201: step 881, loss 3.24589, accuracy 0.4375, precision [0.5, 0.0, 0.0, 0.6, 0.75, 0.0, nan, nan, nan], recall [1.0, 0.0, nan, 0.375, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:06:56.930067: step 882, loss 2.99051, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.3333333333333333, nan, nan, nan, 0.0, 0.0], recall [nan, 0.42857142857142855, 0.0, 0.5, 0.0, nan, nan, 0.0, nan]
2019-02-19T18:06:57.087842: step 883, loss 1.76749, accuracy 0.375, precision [nan, 0.5, 0.0, 0.4, 1.0, nan, 0.0, 0.0, 0.0], recall [nan, 0.5, 0.0, 0.3333333333333333, 0.75, nan, nan, 0.0, nan]
2019-02-19T18:06:57.241625: step 884, loss 3.03184, accuracy 0.375, precision [0.3333333333333333, 0.0, 1.0, 0.5, 0.25, 0.0, nan, 1.0, nan], recall [1.0, 0.0, 0.25, 0.6666666666666666, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:06:57.400201: step 885, loss 3.25554, accuracy 0.3125, precision [0.0, 0.0, 0.3333333333333333, 0.75, 0.5, 0.0, 0.0, 0.0, nan], recall [0.0, 0.0, 0.5, 0.75, 0.3333333333333333, 0.0, nan, 0.0, 0.0]
2019-02-19T18:06:57.554143: step 886, loss 2.20515, accuracy 0.375, precision [0.0, 0.0, 0.4, 0.5, 0.75, 0.0, 0.0, nan, nan], recall [0.0, 0.0, 0.6666666666666666, 0.16666666666666666, 0.75, nan, nan, nan, nan]
2019-02-19T18:06:57.708682: step 887, loss 2.49135, accuracy 0.5, precision [nan, 0.0, 0.3333333333333333, 0.6666666666666666, 1.0, nan, 0.0, 0.0, nan], recall [0.0, 0.0, 1.0, 0.6, 1.0, nan, nan, nan, 0.0]
2019-02-19T18:06:57.861384: step 888, loss 2.61197, accuracy 0.5, precision [0.0, nan, 0.5, 0.8, 1.0, 0.5, 0.0, 0.0, nan], recall [nan, nan, 1.0, 0.5, 0.5, 0.5, 0.0, nan, 0.0]
2019-02-19T18:06:58.013247: step 889, loss 1.39975, accuracy 0.6875, precision [1.0, 0.5, nan, 0.5, 1.0, nan, nan, 1.0, nan], recall [0.3333333333333333, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, nan]
2019-02-19T18:06:58.172376: step 890, loss 1.52947, accuracy 0.625, precision [nan, 0.6666666666666666, 0.0, 1.0, 0.5, 1.0, 0.0, 0.5, 0.0], recall [0.0, 0.6666666666666666, 0.0, 0.8333333333333334, 1.0, 0.3333333333333333, nan, 1.0, nan]
2019-02-19T18:06:58.326575: step 891, loss 2.43781, accuracy 0.5625, precision [nan, 1.0, 0.6666666666666666, 0.5714285714285714, 0.5, 1.0, nan, 0.0, nan], recall [0.0, 0.5, 1.0, 0.8, 0.5, 0.3333333333333333, 0.0, nan, nan]
2019-02-19T18:06:58.482509: step 892, loss 1.39978, accuracy 0.5625, precision [1.0, 0.3333333333333333, 0.6666666666666666, 0.4, 1.0, 0.5, nan, 1.0, nan], recall [0.5, 0.5, 0.6666666666666666, 0.5, 0.5, 0.5, nan, 1.0, nan]
2019-02-19T18:06:58.639959: step 893, loss 1.14652, accuracy 0.625, precision [1.0, 1.0, 0.5, 0.3333333333333333, 0.75, nan, nan, 0.6666666666666666, 0.5], recall [1.0, 0.5, 0.5, 0.3333333333333333, 1.0, 0.0, nan, 1.0, 0.5]
2019-02-19T18:06:58.795722: step 894, loss 1.83052, accuracy 0.5, precision [nan, nan, 0.0, 0.75, 0.5, 1.0, nan, 0.3333333333333333, nan], recall [nan, 0.0, 0.0, 0.6, 0.6666666666666666, 0.5, nan, 1.0, 0.0]
2019-02-19T18:06:58.955314: step 895, loss 1.54627, accuracy 0.625, precision [0.6666666666666666, 1.0, 0.0, 0.4, 1.0, 1.0, 0.0, 1.0, nan], recall [0.6666666666666666, 1.0, 0.0, 1.0, 1.0, 0.3333333333333333, nan, 0.5, 0.0]
2019-02-19T18:06:59.114780: step 896, loss 2.79026, accuracy 0.5, precision [1.0, 0.5, 1.0, 0.3333333333333333, 1.0, nan, 0.0, 0.5, nan], recall [0.5, 0.6666666666666666, 0.5, 1.0, 1.0, 0.0, 0.0, 0.5, 0.0]
2019-02-19T18:06:59.271087: step 897, loss 1.02013, accuracy 0.6875, precision [0.5, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0, nan, 1.0, nan, nan], recall [0.5, 1.0, 1.0, 0.8333333333333334, 1.0, 0.0, 0.5, 0.0, nan]
2019-02-19T18:06:59.427288: step 898, loss 1.24163, accuracy 0.75, precision [1.0, 1.0, 0.0, 1.0, 1.0, nan, nan, 0.5, nan], recall [1.0, 1.0, 0.0, 0.3333333333333333, 1.0, nan, 0.0, 1.0, nan]
2019-02-19T18:06:59.581866: step 899, loss 1.9114, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.0, 0.5714285714285714, 0.0, 0.0, nan, 1.0, 0.0], recall [nan, 1.0, 0.0, 0.5, nan, 0.0, 0.0, 1.0, nan]
2019-02-19T18:06:59.737905: step 900, loss 1.09374, accuracy 0.625, precision [0.0, 0.0, 1.0, 1.0, 1.0, 0.5, nan, 0.5, nan], recall [nan, nan, 1.0, 0.3333333333333333, 1.0, 1.0, 0.0, 1.0, 0.0]
2019-02-19T18:06:59.890285: step 901, loss 1.47366, accuracy 0.5625, precision [0.3333333333333333, 1.0, 1.0, 0.4, 1.0, 0.0, 0.0, nan, nan], recall [1.0, 0.6666666666666666, 0.75, 0.5, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:07:00.041862: step 902, loss 2.6351, accuracy 0.5, precision [1.0, 0.5, 0.6666666666666666, 0.4, 1.0, nan, 0.0, 0.5, nan], recall [1.0, 0.5, 0.6666666666666666, 0.5, 0.5, nan, nan, 0.3333333333333333, 0.0]
2019-02-19T18:07:00.192679: step 903, loss 2.14673, accuracy 0.5, precision [0.6666666666666666, nan, 0.0, 0.4, 1.0, 0.0, nan, nan, 0.0], recall [0.6666666666666666, nan, 0.0, 0.5, 0.8, nan, nan, 0.0, nan]
2019-02-19T18:07:00.350647: step 904, loss 1.63407, accuracy 0.625, precision [0.75, 0.5, nan, 0.5714285714285714, 0.5, nan, nan, 1.0, nan], recall [1.0, 0.5, 0.0, 0.6666666666666666, 1.0, nan, 0.0, 1.0, 0.0]
2019-02-19T18:07:00.501527: step 905, loss 1.74963, accuracy 0.5, precision [0.6666666666666666, nan, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333, 1.0, nan], recall [1.0, nan, nan, 0.0, 1.0, nan, 1.0, 0.3333333333333333, nan]
2019-02-19T18:07:00.657396: step 906, loss 3.84358, accuracy 0.3125, precision [0.0, 0.0, 1.0, 0.25, 0.5, nan, 0.0, nan, 0.0], recall [0.0, 0.0, 1.0, 0.25, 0.6666666666666666, 0.0, nan, 0.0, 0.0]
2019-02-19T18:07:00.814854: step 907, loss 1.40055, accuracy 0.6875, precision [0.5, 0.5, 0.0, 1.0, 0.6666666666666666, nan, nan, 1.0, nan], recall [1.0, 0.6666666666666666, nan, 0.6666666666666666, 0.6666666666666666, nan, 0.0, 1.0, nan]
2019-02-19T18:07:00.976314: step 908, loss 1.59911, accuracy 0.375, precision [nan, 1.0, 0.0, 0.3333333333333333, 0.4, nan, nan, nan, nan], recall [0.0, 0.3333333333333333, 0.0, 0.75, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:07:01.131862: step 909, loss 2.46698, accuracy 0.4375, precision [nan, 0.25, 1.0, 0.625, 0.0, nan, 0.0, nan, 0.0], recall [nan, 0.5, 0.5, 0.5555555555555556, nan, nan, 0.0, 0.0, nan]
2019-02-19T18:07:01.292371: step 910, loss 2.7379, accuracy 0.5625, precision [1.0, nan, 0.5, 0.8333333333333334, 0.5, 0.0, 0.0, 0.5, nan], recall [0.3333333333333333, 0.0, 1.0, 0.8333333333333334, 1.0, nan, 0.0, 0.3333333333333333, nan]
2019-02-19T18:07:01.448682: step 911, loss 1.60544, accuracy 0.5, precision [1.0, 0.3333333333333333, nan, 0.75, 1.0, 0.0, 0.0, 0.25, nan], recall [0.5, 0.3333333333333333, 0.0, 0.6, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:07:01.608472: step 912, loss 1.5313, accuracy 0.4375, precision [0.6666666666666666, 0.3333333333333333, nan, 0.6666666666666666, 0.6666666666666666, 0.0, nan, 0.0, nan], recall [0.6666666666666666, 0.5, 0.0, 0.3333333333333333, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:07:01.759650: step 913, loss 1.2078, accuracy 0.75, precision [0.0, 0.6666666666666666, 1.0, 0.75, 0.75, nan, nan, 1.0, nan], recall [nan, 1.0, 0.6666666666666666, 0.6, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:07:01.914580: step 914, loss 2.15771, accuracy 0.5625, precision [0.0, nan, 0.0, 0.75, 1.0, 0.0, nan, 0.5, 0.0], recall [0.0, 0.0, 0.0, 0.5, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:07:02.063658: step 915, loss 2.4341, accuracy 0.375, precision [nan, 0.25, 1.0, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0], recall [0.0, 1.0, 0.6666666666666666, 0.2857142857142857, 0.0, nan, nan, 0.5, nan]
2019-02-19T18:07:02.215360: step 916, loss 2.99973, accuracy 0.5625, precision [0.0, 0.5, 0.6666666666666666, 0.8, 0.5, nan, 1.0, 0.0, nan], recall [0.0, 1.0, 0.6666666666666666, 0.5, 1.0, 0.0, 1.0, nan, nan]
